id	custAge	profession	marital	schooling	default	housing	loan	contact	month	day_of_week	campaign	pdays	previous	poutcome	emp.var.rate	cons.price.idx	cons.conf.idx	euribor3m	nr.employed	pmonths	pastEmail	'prediction	'predicted	responded
177	30	admin.	single	?	no	no	no	telephone	jul	tue	11	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	999	0	0.961544	no	no
178	?	admin.	single	university.degree	no	yes	yes	cellular	may	wed	2	999	0	nonexistent	-1.8	92.893	-46.2	1.27	5099.1	999	0	0.715998	no	no
179	?	management	married	university.degree	no	yes	yes	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191	999	0	0.915592	no	no
180	57	retired	married	unknown	unknown	no	no	telephone	may	mon	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.905326	no	no
181	35	self-employed	single	university.degree	no	no	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	999	0	0.879914	no	no
182	?	services	married	unknown	unknown	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.941641	no	no
183	?	management	married	university.degree	no	yes	no	telephone	may	tue	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.919775	no	no
184	?	blue-collar	married	?	no	no	no	telephone	may	?	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191	999	0	0.91438	no	no
185	55	blue-collar	married	basic.9y	no	no	no	telephone	aug	tue	10	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.9739	no	no
186	?	technician	single	professional.course	no	yes	no	telephone	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.966	5228.1	999	0	0.944411	no	no
187	?	services	divorced	high.school	no	yes	no	cellular	jul	tue	3	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	999	0	0.906009	no	no
188	35	student	single	high.school	no	yes	yes	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.873646	no	no
189	37	housemaid	married	university.degree	no	yes	no	telephone	jun	fri	2	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	999	0	0.929722	no	no
190	25	services	married	basic.9y	no	no	no	cellular	jul	?	2	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	999	0	0.927864	no	no
191	35	admin.	divorced	university.degree	no	yes	no	telephone	jun	mon	2	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	999	0	0.883817	no	no
192	35	blue-collar	married	basic.4y	no	no	no	cellular	may	fri	9	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	999	0	0.831725	no	no
193	35	technician	married	professional.course	no	no	no	telephone	mar	thu	2	6	1	success	-1.8	93.369	-34.8	0.65	5008.7	0.2	1	-0.412881	yes	no
194	33	blue-collar	single	basic.9y	unknown	yes	no	telephone	jun	tue	1	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	999	0	0.902524	no	no
195	34	admin.	married	high.school	no	no	yes	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	999	0	0.77454	no	no
196	?	admin.	single	university.degree	no	yes	no	cellular	oct	thu	1	999	0	nonexistent	-3.4	92.431	-26.9	0.754	5017.5	999	0	0.007387	no	no
197	51	services	married	professional.course	unknown	no	no	telephone	may	mon	5	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191	999	0	0.963043	no	no
198	?	blue-collar	single	basic.6y	no	no	no	cellular	jul	tue	3	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.827238	no	no
199	33	services	divorced	high.school	no	no	yes	telephone	apr	fri	1	999	0	nonexistent	-1.8	93.075	-47.1	1.479	5099.1	999	0	0.827349	no	no
200	50	technician	married	university.degree	no	yes	no	cellular	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.871461	no	no
201	72	admin.	married	?	no	yes	no	cellular	jun	mon	1	999	0	nonexistent	-2.9	92.963	-40.8	1.266	5076.2	999	0	0.263713	no	no
202	48	blue-collar	married	?	unknown	no	no	telephone	jul	thu	3	999	0	nonexistent	1.4	93.918	-42.7	4.966	5228.1	999	0	0.955469	no	no
203	31	housemaid	married	high.school	no	yes	no	cellular	jul	mon	8	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.953779	no	no
204	46	blue-collar	married	basic.9y	unknown	no	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.945055	no	no
205	?	blue-collar	single	basic.6y	unknown	yes	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.91143	no	no
206	41	unknown	single	unknown	unknown	yes	yes	telephone	jun	wed	2	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	999	0	0.947277	no	no
207	27	student	single	university.degree	no	no	no	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	999	0	0.504237	no	no
208	45	management	married	university.degree	no	yes	no	cellular	aug	thu	15	999	0	nonexistent	1.4	93.444	-36.1	4.962	5228.1	999	0	0.945304	no	no
209	53	blue-collar	single	?	no	no	no	cellular	nov	wed	2	999	0	nonexistent	-0.1	93.2	-42	4.12	5195.8	999	0	0.855536	no	no
210	34	blue-collar	married	?	no	no	yes	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	999	0	0.717377	no	no
211	52	management	divorced	university.degree	no	no	no	telephone	jun	wed	4	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	999	0	0.87572	no	no
212	38	housemaid	married	basic.6y	unknown	yes	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.959085	no	no
213	54	technician	married	high.school	no	yes	no	cellular	apr	mon	5	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	999	0	0.639852	no	no
214	34	self-employed	single	university.degree	no	no	no	cellular	may	wed	2	999	1	failure	-1.8	92.893	-46.2	1.281	5099.1	999	2	0.864245	no	no
215	?	admin.	married	high.school	no	no	yes	cellular	may	thu	5	999	1	failure	-1.8	92.893	-46.2	1.266	5099.1	999	2	0.899928	no	no
216	28	blue-collar	married	basic.6y	unknown	no	no	telephone	may	?	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.927148	no	no
217	36	blue-collar	married	basic.9y	unknown	yes	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.900935	no	no
218	?	admin.	married	university.degree	no	no	no	telephone	jun	thu	2	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	999	0	0.880827	no	no
219	28	technician	single	university.degree	no	no	no	cellular	may	thu	2	999	0	nonexistent	-1.8	92.893	-46.2	1.27	5099.1	999	0	0.779694	no	no
220	?	unemployed	single	basic.9y	no	yes	no	cellular	apr	thu	1	999	1	failure	-1.8	93.075	-47.1	1.365	5099.1	999	4	0.77147	no	no
221	43	blue-collar	married	basic.9y	no	no	yes	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191	999	0	0.925288	no	no
222	39	admin.	married	?	unknown	yes	no	telephone	jun	fri	3	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	999	0	0.901883	no	no
223	29	admin.	single	university.degree	no	yes	no	cellular	aug	thu	3	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	999	0	0.901426	no	no
224	52	blue-collar	unknown	basic.4y	no	unknown	unknown	cellular	may	thu	3	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	999	0	0.687706	no	no
225	?	admin.	single	university.degree	no	yes	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.889364	no	no
226	51	services	married	?	no	no	no	cellular	nov	tue	1	999	1	failure	-0.1	93.2	-42	4.153	5195.8	999	3	0.959161	no	no
227	33	admin.	single	?	no	yes	no	cellular	aug	wed	1	3	1	success	-2.9	92.201	-31.4	0.854	5076.2	0.1	4	-0.426125	yes	no
228	29	services	single	university.degree	no	yes	yes	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.934317	no	no
229	?	services	married	high.school	unknown	yes	no	telephone	may	wed	9	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191	999	0	0.964215	no	no
230	46	technician	married	professional.course	no	no	yes	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	999	0	0.93499	no	no
231	?	blue-collar	married	basic.4y	no	yes	no	cellular	jul	mon	3	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.904658	no	no
232	53	self-employed	married	university.degree	no	yes	no	telephone	jun	tue	4	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	999	0	0.900828	no	no
233	47	technician	married	professional.course	no	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.92651	no	no
234	75	housemaid	divorced	?	no	no	no	telephone	nov	mon	8	3	1	success	-3.4	92.649	-30.1	0.714	5017.5	0.1	2	0.483927	no	no
235	?	technician	married	?	no	yes	no	telephone	may	fri	9	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191	999	0	0.946434	no	no
236	49	blue-collar	married	high.school	unknown	yes	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.916479	no	no
237	29	blue-collar	married	high.school	no	yes	no	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.281	5099.1	999	0	0.667921	no	no
238	?	management	married	university.degree	no	no	no	cellular	nov	wed	2	999	0	nonexistent	-0.1	93.2	-42	4.12	5195.8	999	0	0.883015	no	no
239	40	technician	single	professional.course	no	yes	no	cellular	aug	wed	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.898534	no	no
240	50	admin.	married	?	no	yes	no	cellular	nov	?	2	999	0	nonexistent	-0.1	93.2	-42	4.021	5195.8	999	0	0.892855	no	no
241	33	admin.	married	?	no	yes	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191	999	0	0.90324	no	no
242	34	services	married	high.school	no	no	no	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	999	0	0.911098	no	no
243	?	management	married	?	no	no	no	cellular	nov	mon	1	999	0	nonexistent	-0.1	93.2	-42	4.191	5195.8	999	0	0.898739	no	no
244	28	student	single	high.school	no	no	no	cellular	may	wed	4	999	0	nonexistent	-1.8	92.893	-46.2	1.281	5099.1	999	0	0.564368	no	no
245	?	technician	single	high.school	no	yes	no	cellular	aug	mon	2	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.925175	no	no
246	47	blue-collar	married	basic.4y	no	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.926648	no	no
247	30	technician	married	university.degree	no	no	no	cellular	aug	fri	2	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.921526	no	no
248	30	self-employed	single	university.degree	no	no	no	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	999	0	0.889895	no	no
249	39	housemaid	married	university.degree	no	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191	999	0	0.95377	no	no
250	?	admin.	divorced	university.degree	unknown	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.935497	no	no
251	?	technician	married	?	no	yes	no	cellular	mar	?	2	999	0	nonexistent	-1.8	92.843	-50	1.538	5099.1	999	0	0.294222	no	no
252	36	admin.	married	university.degree	no	yes	no	cellular	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	999	0	0.859293	no	no
253	28	blue-collar	single	basic.9y	no	no	no	cellular	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.853267	no	no
254	59	unknown	married	unknown	no	yes	no	cellular	may	mon	7	6	1	success	-1.8	92.893	-46.2	1.354	5099.1	0.2	2	0.540846	no	no
255	36	self-employed	single	?	no	no	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	999	0	0.879647	no	no
256	40	blue-collar	married	basic.9y	unknown	no	yes	cellular	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.911222	no	no
257	45	services	single	high.school	unknown	yes	no	cellular	nov	fri	1	999	0	nonexistent	-0.1	93.2	-42	4.021	5195.8	999	0	0.923739	no	no
258	?	admin.	married	?	no	yes	no	cellular	aug	mon	3	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.913554	no	no
259	26	technician	married	?	no	yes	no	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.877664	no	no
260	37	services	married	high.school	no	yes	no	cellular	jul	tue	2	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	999	0	0.902301	no	no
261	24	technician	single	?	no	yes	no	cellular	jul	thu	5	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	999	0	0.900997	no	no
262	33	services	married	high.school	unknown	yes	no	telephone	may	mon	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.959592	no	no
263	54	services	married	high.school	no	no	no	telephone	jun	fri	20	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	999	0	0.95749	no	no
264	27	admin.	married	professional.course	no	no	no	cellular	may	?	1	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	999	0	0.743685	no	no
265	24	student	single	high.school	no	no	no	cellular	jun	tue	1	999	1	failure	-1.7	94.055	-39.8	0.737	4991.6	999	1	0.470633	no	no
266	57	unknown	married	unknown	unknown	no	no	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.968453	no	no
267	?	blue-collar	single	basic.9y	no	yes	no	cellular	jul	?	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.871179	no	no
268	45	technician	married	high.school	no	yes	yes	cellular	aug	tue	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.932665	no	no
269	33	technician	married	university.degree	no	yes	no	cellular	sep	wed	1	999	1	failure	-1.1	94.199	-37.5	0.876	4963.6	999	0	0.395437	no	no
270	51	admin.	married	?	no	yes	no	cellular	aug	wed	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.883475	no	no
271	?	admin.	single	high.school	no	no	yes	cellular	jun	mon	1	999	0	nonexistent	-2.9	92.963	-40.8	1.26	5076.2	999	0	0.379145	no	no
272	?	management	divorced	university.degree	no	no	no	cellular	jul	thu	5	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.887411	no	no
273	28	services	married	high.school	no	no	no	cellular	jul	wed	2	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	999	0	0.899458	no	no
274	31	admin.	married	university.degree	no	no	no	cellular	aug	wed	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.895551	no	no
275	45	blue-collar	married	?	no	no	no	cellular	nov	fri	2	999	1	failure	-0.1	93.2	-42	4.021	5195.8	999	1	0.931257	no	no
276	65	housemaid	married	basic.4y	no	yes	no	cellular	oct	tue	2	999	1	failure	-3.4	92.431	-26.9	0.728	5017.5	999	1	0.730913	no	no
277	?	services	married	high.school	no	no	no	telephone	may	?	1	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191	999	0	0.945072	no	no
278	?	blue-collar	married	high.school	no	yes	no	cellular	may	tue	1	999	0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	999	0	0.693261	no	no
279	37	admin.	married	high.school	unknown	yes	no	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.942238	no	no
280	?	blue-collar	married	?	unknown	yes	no	cellular	nov	thu	2	999	0	nonexistent	-0.1	93.2	-42	4.076	5195.8	999	0	0.906951	no	no
281	36	blue-collar	married	?	no	yes	no	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	999	0	0.65542	no	no
282	32	admin.	single	?	no	yes	yes	cellular	nov	fri	1	999	0	nonexistent	-0.1	93.2	-42	4.021	5195.8	999	0	0.880797	no	no
283	?	blue-collar	married	?	unknown	yes	no	cellular	may	fri	5	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	999	0	0.774978	no	no
284	54	blue-collar	married	basic.9y	unknown	no	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	999	0	0.801147	no	no
285	34	self-employed	married	?	no	yes	no	telephone	nov	tue	1	999	0	nonexistent	-0.1	93.2	-42	4.153	5195.8	999	0	0.958822	no	no
286	23	services	single	high.school	no	no	no	telephone	jul	mon	3	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.963436	no	no
287	55	housemaid	married	?	no	no	no	cellular	aug	wed	1	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.944285	no	no
288	36	services	married	basic.9y	no	no	yes	cellular	may	wed	2	999	0	nonexistent	-1.8	92.893	-46.2	1.281	5099.1	999	0	0.84076	no	no
289	29	admin.	single	university.degree	no	yes	yes	cellular	nov	thu	4	999	1	failure	-0.1	93.2	-42	4.076	5195.8	999	1	0.952171	no	no
290	40	housemaid	single	professional.course	no	no	no	telephone	may	mon	4	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.962302	no	no
291	?	admin.	married	university.degree	no	yes	no	cellular	may	mon	3	999	1	failure	-1.8	92.893	-46.2	1.299	5099.1	999	2	0.870673	no	no
292	28	blue-collar	single	basic.9y	no	yes	yes	cellular	jul	fri	5	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.887485	no	no
293	24	services	married	high.school	no	yes	no	cellular	jul	mon	4	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	999	0	0.919257	no	no
294	39	services	married	high.school	no	yes	no	cellular	may	mon	1	999	0	nonexistent	-1.8	92.893	-46.2	1.299	5099.1	999	0	0.802438	no	no
295	?	blue-collar	married	?	no	yes	no	cellular	apr	fri	1	999	1	failure	-1.8	93.075	-47.1	1.405	5099.1	999	1	0.623987	no	no
296	44	entrepreneur	single	professional.course	no	no	no	cellular	may	mon	1	999	0	nonexistent	-1.8	92.893	-46.2	1.354	5099.1	999	0	0.66775	no	no
297	29	admin.	single	?	no	yes	yes	cellular	aug	wed	3	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.90616	no	no
298	32	admin.	married	?	no	no	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	999	0	0.733579	no	no
299	?	admin.	married	university.degree	no	no	yes	cellular	nov	fri	1	999	0	nonexistent	-0.1	93.2	-42	4.021	5195.8	999	0	0.894567	no	no
300	42	retired	single	?	unknown	yes	yes	cellular	may	fri	3	999	0	nonexistent	-1.8	93.876	-40	0.682	5008.7	999	0	0.167568	no	no
301	33	admin.	married	university.degree	no	no	no	cellular	aug	fri	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.895477	no	no
302	41	services	married	basic.9y	no	no	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.951024	no	no
303	?	self-employed	divorced	university.degree	no	unknown	unknown	cellular	nov	thu	2	999	0	nonexistent	-0.1	93.2	-42	4.076	5195.8	999	0	0.930855	no	no
304	24	blue-collar	single	unknown	no	no	no	cellular	jul	tue	17	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	999	0	0.902335	no	no
305	47	management	married	university.degree	no	yes	yes	cellular	aug	mon	2	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.921123	no	no
306	26	services	married	basic.9y	no	no	no	telephone	may	tue	1	999	0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	999	0	0.925667	no	no
307	52	blue-collar	divorced	?	no	yes	no	cellular	jul	wed	8	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.866944	no	no
308	?	management	married	basic.4y	no	no	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.935608	no	no
309	33	admin.	single	university.degree	no	yes	yes	cellular	nov	tue	1	999	0	nonexistent	-0.1	93.2	-42	4.153	5195.8	999	0	0.894219	no	no
310	45	blue-collar	married	?	unknown	yes	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.921743	no	no
311	?	retired	married	basic.4y	unknown	no	no	cellular	may	tue	1	999	1	failure	-1.8	92.893	-46.2	1.291	5099.1	999	1	0.901877	no	no
312	45	technician	single	university.degree	no	no	no	cellular	may	fri	2	999	1	failure	-1.8	92.893	-46.2	1.313	5099.1	999	2	0.869016	no	no
313	?	services	married	?	no	no	no	telephone	jun	mon	5	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	999	0	0.928466	no	no
314	41	admin.	divorced	?	no	yes	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191	999	0	0.90193	no	no
315	45	entrepreneur	married	basic.4y	unknown	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.945111	no	no
316	38	blue-collar	married	basic.6y	no	unknown	unknown	telephone	may	wed	3	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.91292	no	no
317	?	admin.	divorced	university.degree	no	no	no	cellular	may	tue	3	999	0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	999	0	0.752114	no	no
318	40	management	married	basic.6y	no	yes	no	cellular	apr	thu	1	999	0	nonexistent	-1.8	93.075	-47.1	1.41	5099.1	999	0	0.386182	no	no
319	52	blue-collar	married	basic.4y	unknown	no	no	cellular	may	mon	3	999	0	nonexistent	-1.8	92.893	-46.2	1.354	5099.1	999	0	0.859171	no	no
320	33	services	divorced	high.school	no	yes	no	telephone	jun	?	4	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	999	0	0.924465	no	no
321	27	admin.	single	?	no	no	no	cellular	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.860507	no	no
322	56	self-employed	single	basic.9y	unknown	no	no	telephone	jun	fri	2	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	999	0	0.924047	no	no
323	28	technician	married	?	no	yes	no	cellular	may	wed	1	999	1	failure	-1.8	92.893	-46.2	1.281	5099.1	999	2	0.868697	no	no
324	34	blue-collar	married	basic.9y	no	yes	no	telephone	may	tue	8	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.940983	no	no
325	37	self-employed	divorced	?	no	yes	no	cellular	jul	tue	2	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	999	0	0.886979	no	no
326	45	technician	married	professional.course	unknown	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191	999	0	0.943584	no	no
327	23	admin.	single	unknown	no	yes	no	telephone	may	fri	4	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	999	0	0.829422	no	no
328	?	admin.	married	?	no	yes	no	telephone	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	999	0	0.937538	no	no
329	49	technician	married	?	no	yes	no	cellular	aug	tue	1	999	1	failure	-2.9	92.201	-31.4	0.883	5076.2	999	3	0.701563	no	no
330	?	management	married	professional.course	no	no	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.917914	no	no
331	?	admin.	divorced	?	no	no	yes	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191	999	0	0.921407	no	no
332	?	blue-collar	divorced	basic.4y	unknown	no	no	cellular	jul	wed	3	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.920882	no	no
333	56	retired	married	?	no	yes	no	cellular	nov	fri	2	999	0	nonexistent	-1.1	94.767	-50.8	1.028	4963.6	999	0	0.114746	no	no
334	24	admin.	single	?	no	yes	no	telephone	may	mon	6	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191	999	0	0.932285	no	no
335	47	services	married	?	unknown	yes	no	telephone	jun	fri	3	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	999	0	0.925618	no	no
336	50	technician	divorced	basic.9y	no	no	yes	telephone	may	thu	5	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191	999	0	0.960132	no	no
337	30	blue-collar	married	basic.9y	unknown	yes	no	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	999	0	0.778472	no	no
338	40	technician	married	university.degree	no	yes	no	cellular	nov	fri	3	999	1	failure	-0.1	93.2	-42	4.021	5195.8	999	1	0.951205	no	no
